final_price,list_price,bedrooms,Dens,bathrooms,size,parking,type,latitude,longitude,mean_district_income,district_code,School_min_dist_km
505000,505000,1,1,2,750,1,Condo Apt,43.6274471,-79.4783741,54438,17,1.237859723
630000,638900,2,0,2,850,1,Condo Apt,43.6232425,-79.4838593,54438,17,0.594264729
719900,719900,2,0,2,1300,1,Condo Townhouse,43.6140065,-79.497751,54438,17,0.359024574
469000,469000,1,0,1,550,1,Comm Element Condo,43.626966,-79.4784876,54438,17,1.193067895
1072000,1139000,3,1,3,1500,1,Condo Apt,43.6245122,-79.4852565,54438,17,0.645237236
457000,469900,1,1,1,650,1,Condo Apt,43.6152292,-79.4889486,54438,17,0.456954412
476000,399007,1,0,1,650,1,Condo Apt,43.6237825,-79.488316,54438,17,0.495600524
1488000,1550000,2,0,3,1900,1,Condo Apt,43.631471,-79.4726501,54438,17,1.37998331
484000,499000,1,0,1,550,1,Condo Apt,43.6227486,-79.481943,54438,17,0.6769848
475000,479900,1,1,1,650,1,Comm Element Condo,43.6246597,-79.4881868,54438,17,0.593612293
690000,699888,2,1,2,850,1,Condo Apt,43.6227486,-79.481943,54438,17,0.6769848
500000,469000,1,1,1,650,1,Condo Apt,43.6245122,-79.4852565,54438,17,0.645237236
728000,734900,2,0,2,850,1,Condo Apt,43.6238212,-79.4787279,54438,17,0.959880425
522000,499900,1,1,1,850,1,Condo Apt,43.6242085,-79.4894498,54438,17,0.542546443
482000,495888,1,1,1,750,1,Condo Apt,43.6277694,-79.4785251,54438,17,1.254479349
478000,489000,1,1,1,750,1,Condo Apt,43.6298692,-79.4768043,54438,17,1.220748162
445000,448990,1,0,1,250,1,Condo Apt,43.6235341,-79.4800999,54438,17,0.849185702
669000,669900,2,0,2,850,1,Condo Apt,43.6225151,-79.4824411,54438,17,0.629148431
535000,525000,1,1,1,650,1,Condo Apt,43.6245272,-79.4852711,54438,17,0.646186853
525000,548000,2,1,2,1100,0,Condo Apt,43.6302208,-79.4761374,54438,17,1.247624152
460000,399900,1,0,1,550,1,Condo Apt,43.6232425,-79.4838593,54438,17,0.594264729
710000,729000,2,0,2,850,1,Condo Apt,43.6238212,-79.4787279,54438,17,0.959880425
797000,810000,2,0,2,850,1,Condo Apt,43.6238212,-79.4787279,54438,17,0.959880425
505000,529888,1,1,1,650,1,Condo Apt,43.6227486,-79.481943,54438,17,0.6769848
471000,399900,1,0,1,650,1,Condo Apt,43.6289799,-79.4778513,54438,17,1.207424531
525000,529000,1,1,1,750,1,Condo Apt,43.6274471,-79.4783741,54438,17,1.237859723
470000,469900,1,0,1,550,1,Condo Apt,43.6256776,-79.4787686,54438,17,1.078798487
511500,478880,1,0,1,650,1,Condo Apt,43.626966,-79.4784876,54438,17,1.193067895
1055000,985000,2,1,2,1500,2,Condo Apt,43.6187946,-79.4862218,54438,17,0.224326905
549900,549900,2,0,2,1100,1,Condo Apt,43.6302208,-79.4761374,54438,17,1.247624152
510000,514900,1,0,1,550,1,Condo Apt,43.6249872,-79.4781665,54438,17,1.069356275
495000,499000,1,0,1,550,1,Condo Apt,43.6235341,-79.4800999,54438,17,0.849185702
678000,689000,2,0,2,1300,1,Condo Apt,43.631471,-79.4726501,54438,17,1.37998331
445000,439900,1,0,1,250,1,Condo Apt,43.6256776,-79.4787686,54438,17,1.078798487
495000,498000,1,0,1,650,1,Condo Apt,43.6261384,-79.4773393,54438,17,1.200176493
680000,600000,2,1,2,850,1,Condo Apt,43.6227486,-79.481943,54438,17,0.6769848
1180000,1199000,3,1,2,1300,4,Detached,43.6086325,-79.4893521,54438,17,0.544426259
500000,499000,1,1,1,750,1,Condo Apt,43.6299034,-79.4755739,54438,17,1.304492977
674000,699000,2,1,2,1300,2,Condo Apt,43.6242085,-79.4894498,54438,17,0.542546443
485000,499900,1,0,1,550,1,Condo Apt,43.6232425,-79.4838593,54438,17,0.594264729
550000,550000,1,0,1,850,1,Condo Apt,43.631471,-79.4726501,54438,17,1.37998331
500000,495000,2,0,2,750,1,Condo Apt,43.6246597,-79.4881868,54438,17,0.593612293
540500,549900,1,0,1,650,1,Condo Apt,43.6252596,-79.4779028,54438,17,1.10441031
368000,289000,0,0,1,250,1,Condo Apt,43.6015185,-79.5100624,44101,18,0.473564048
636000,647500,2,0,2,1300,1,Condo Townhouse,43.6008958,-79.5259266,44101,18,0.551173122
654500,659000,2,0,3,1100,1,Condo Townhouse,43.6011755,-79.5247812,44101,18,0.455680992
705000,719900,3,0,2,1300,2,Condo Townhouse,43.5998993,-79.511184,44101,18,0.529149019
775000,789000,3,0,3,1700,1,Condo Townhouse,43.6012502,-79.5244019,44101,18,0.424429781
840000,725000,2,1,2,900,3,Detached,43.6015275,-79.4981788,44101,18,0.271163426
721500,729000,2,1,3,1300,0,Condo Townhouse,43.6006987,-79.5090812,44101,18,0.369869805
526900,399000,3,0,1,900,1,Att/Row/Twnhouse,43.6059744,-79.5059662,44101,18,0.561651271
755000,759000,3,0,3,1500,1,Condo Townhouse,43.6011755,-79.5247812,44101,18,0.455680992
685000,699900,2,0,3,1100,1,Condo Townhouse,43.601696,-79.5246884,44101,18,0.446264744
767000,768888,3,1,2,1300,2,Condo Townhouse,43.5995629,-79.5109524,44101,18,0.511909268
815000,739900,2,2,1,900,1,Detached,43.5971651,-79.5010242,44101,18,0.42171977
766000,749900,2,1,2,900,3,Detached,43.5992306,-79.5176394,44101,18,0.231696169
695000,699000,2,0,3,1300,1,Condo Townhouse,43.6009647,-79.5255574,44101,18,0.520609787
733000,709000,2,1,3,1500,2,Condo Townhouse,43.6001283,-79.5100767,44101,18,0.440403882
679000,629900,2,0,3,1300,1,Condo Townhouse,43.6012975,-79.5253474,44101,18,0.500192462
636000,599000,2,0,2,1300,1,Condo Townhouse,43.6012975,-79.5253474,44101,18,0.500192462
769000,769499,2,1,3,1300,0,Condo Townhouse,43.5958134,-79.5066321,44101,18,0.483065029
710000,710000,2,0,2,1300,2,Condo Townhouse,43.5998993,-79.511184,44101,18,0.529149019
810000,749000,2,0,1,900,6,Detached,43.6026863,-79.5180786,44101,18,0.151678617
891000,799000,3,0,2,1750,1,Semi-Detached,43.598662,-79.5046446,44101,18,0.138739514
1280000,1049000,4,0,4,1750,2,Detached,43.5998414,-79.5146086,44101,18,0.415031477
931000,790000,3,0,2,1300,3,Semi-Detached,43.5992868,-79.5032277,44101,18,0.132796696
2370000,2498000,4,0,5,3250,4,Detached,43.5949745,-79.5057356,44101,18,0.555643678
650000,639900,2,0,3,1300,1,Condo Townhouse,43.6012975,-79.5253474,44101,18,0.500192462
655000,629900,2,0,3,1100,1,Condo Townhouse,43.6011755,-79.5247812,44101,18,0.455680992
650000,649888,2,0,3,1100,1,Condo Townhouse,43.6011755,-79.5247812,44101,18,0.455680992
886000,899000,2,1,2,900,1,Detached,43.6001039,-79.5009912,44101,18,0.294634357
425000,389900,2,0,1,750,1,Condo Apt,43.6015185,-79.5100624,44101,18,0.473564048
690000,659000,2,0,3,1100,1,Condo Townhouse,43.6008958,-79.5259266,44101,18,0.551173122
400000,379000,2,0,1,750,1,Condo Apt,43.6015185,-79.5100624,44101,18,0.473564048
362500,369000,1,0,1,550,1,Condo Apt,43.6015185,-79.5100624,44101,18,0.473564048
728000,785000,3,0,3,1500,1,Condo Townhouse,43.6009647,-79.5255574,44101,18,0.520609787
866125,769000,2,0,2,900,1,Detached,43.5972586,-79.5035391,44101,18,0.30755546
683000,639000,2,0,3,1100,1,Condo Townhouse,43.6012502,-79.5244019,44101,18,0.424429781
798000,799900,3,0,3,1300,1,Condo Townhouse,43.596786,-79.5345293,47384,19,0.442354855
695000,709900,2,0,2,1100,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
479000,479000,1,1,1,650,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
560000,560000,2,0,2,1100,1,Condo Apt,43.5943758,-79.5327704,47384,19,0.208245401
458000,469000,1,0,1,650,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
685000,698000,2,0,3,950,1,Condo Townhouse,43.5952265,-79.5341679,47384,19,0.335385784
742800,739900,2,0,3,1300,1,Condo Townhouse,43.596265,-79.535072,47384,19,0.447626449
259000,259000,1,0,1,550,1,Co-Op Apt,43.5935729,-79.5363593,47384,19,0.505549449
505000,500000,3,0,2,1300,2,Condo Apt,43.5905729,-79.5443184,47384,19,1.215676936
399000,399000,2,0,1,850,1,Condo Apt,43.5910012,-79.543369,47384,19,1.127431223
555000,549888,3,0,2,1100,1,Condo Apt,43.5905729,-79.5443184,47384,19,1.215676936
1565000,1350000,5,0,5,4250,4,Detached,43.5985058,-79.5272385,47384,19,0.519254169
1180000,997000,4,2,4,2250,2,Semi-Detached,43.5910552,-79.5327451,47384,19,0.420552248
491000,499000,2,0,1,950,1,Condo Apt,43.5943758,-79.5327704,47384,19,0.208245401
520000,525000,2,0,1,950,1,Condo Apt,43.5905729,-79.5443184,47384,19,1.215676936
470000,469000,3,0,2,1100,2,Condo Apt,43.5905729,-79.5443184,47384,19,1.215676936
449900,449900,3,0,2,1100,2,Condo Apt,43.5910012,-79.543369,47384,19,1.127431223
420000,385000,2,0,1,950,1,Condo Apt,43.5915245,-79.543454,47384,19,1.116157567
438000,449900,1,0,1,650,0,Condo Townhouse,43.5950701,-79.5350242,47384,19,0.398248422
1085000,929000,3,1,2,900,3,Detached,43.5929247,-79.5218037,47384,19,0.582059785
510000,519900,1,1,2,750,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
1477500,1399900,3,0,4,2750,1,Detached,43.5909034,-79.5418897,47384,19,1.019487964
795000,749000,2,0,3,1300,1,Condo Townhouse,43.596265,-79.535072,47384,19,0.447626449
1170000,1249000,3,0,2,1300,4,Detached,43.5938275,-79.524634,47384,19,0.452589095
470000,474900,1,0,1,650,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
817000,819995,3,1,3,1500,2,Condo Townhouse,43.595876,-79.534967,47384,19,0.421042695
520000,514900,1,1,1,650,1,Condo Apt,43.5941953,-79.5335596,47384,19,0.272532953
1325000,1448000,3,1,3,1300,3,Detached,43.5906757,-79.5259635,47384,19,0.532556626
800000,809900,3,0,3,1300,1,Condo Townhouse,43.5965243,-79.5343963,47384,19,0.416418336
450000,457000,1,0,1,650,1,Condo Apt,43.5941953,-79.5335596,47384,19,0.272532953
540000,559900,2,1,1,850,1,Condo Apt,43.5941953,-79.5335596,47384,19,0.272532953
416200,399000,2,0,1,850,1,Condo Apt,43.5910012,-79.543369,47384,19,1.127431223
787500,799000,1,1,2,1300,3,Detached,43.5890232,-79.5410782,47384,19,1.060041796
931000,850000,2,2,2,900,2,Detached,43.5944869,-79.5220339,47384,19,0.423863448
515000,520000,1,1,2,750,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
680000,699000,2,0,3,950,1,Condo Townhouse,43.596786,-79.5345293,47384,19,0.442354855
449000,449000,1,0,1,750,1,Condo Apt,43.5898499,-79.5451603,47384,19,1.308270468
240000,239000,0,0,1,250,1,Co-Op Apt,43.5936274,-79.5364175,47384,19,0.509184439
551000,499000,2,0,1,950,1,Condo Apt,43.5943758,-79.5327704,47384,19,0.208245401
1417718,1399900,4,0,4,2750,2,Detached,43.5914682,-79.5402413,47384,19,0.872581382
396500,398500,1,0,1,550,0,Condo Townhouse,43.5964621,-79.5351542,47384,19,0.464135781
725000,725000,2,0,3,1300,1,Condo Townhouse,43.5964621,-79.5351542,47384,19,0.464135781
700000,658800,2,0,3,950,1,Condo Townhouse,43.5952265,-79.5341679,47384,19,0.335385784
420000,425000,1,0,1,550,1,Condo Townhouse,43.5950701,-79.5350242,47384,19,0.398248422
895000,899000,4,0,3,1750,1,Att/Row/Twnhouse,43.5964174,-79.5292188,47384,19,0.242316771
420000,420000,1,0,1,550,1,Condo Townhouse,43.5950701,-79.5350242,47384,19,0.398248422
1500000,1299000,4,1,5,3250,4,Detached,43.5991674,-79.5242209,47384,19,0.369640535
655000,659900,2,0,3,950,1,Condo Townhouse,43.5952265,-79.5341679,47384,19,0.335385784
735000,745000,2,0,3,1300,1,Condo Townhouse,43.596786,-79.5345293,47384,19,0.442354855
1145000,1149900,4,0,2,1750,6,Detached,43.5994273,-79.5463056,47709,20,0.28526502
745000,739000,3,0,3,1300,1,Condo Townhouse,43.610353,-79.5514008,47709,20,0.540344951
740000,754000,3,1,2,1300,4,Semi-Detached,43.6067656,-79.5297941,47709,20,1.034199683
745000,759000,3,0,3,1500,1,Condo Townhouse,43.610353,-79.5514008,47709,20,0.540344951
322999,319999,2,0,1,950,1,Co-Op Apt,43.6087182,-79.5477241,47709,20,0.260910179
1160000,1299000,3,0,1,1300,2,Detached,43.6067107,-79.541574,47709,20,0.418549309
1460000,1250000,4,0,5,4250,2,Detached,43.6100992,-79.5352506,47709,20,0.770170648
1025000,999000,5,0,4,2750,5,Plex,43.603781,-79.5492581,47709,20,0.25679802
753000,764000,3,0,3,1700,1,Condo Townhouse,43.610353,-79.5514008,47709,20,0.540344951
891000,849900,3,1,2,1300,3,Detached,43.6114712,-79.5384562,47709,20,0.547584087
894500,899000,3,1,2,1300,4,Detached,43.6066597,-79.5326065,47709,20,1.037787035
1038000,829900,2,1,2,900,6,Detached,43.5964227,-79.5443403,47709,20,0.653905287
271000,280000,1,0,1,650,1,Co-Op Apt,43.6087182,-79.5477241,47709,20,0.260910179
870000,879000,3,0,2,1750,3,Detached,43.6040743,-79.5525156,47709,20,0.445328045
1199000,1199000,3,0,4,1750,3,Semi-Detached,43.6077534,-79.5420131,47709,20,0.308600499
700000,690000,2,1,1,900,4,Detached,43.6123335,-79.5394552,47709,20,0.521066854
265000,269000,1,0,1,550,1,Co-Ownership Apt,43.6087182,-79.5477241,47709,20,0.260910179
1525000,1569990,4,0,5,4250,2,Detached,43.6098903,-79.5335799,47709,20,0.903921831
1145000,1168000,3,0,3,2250,1,Semi-Detached,43.6099252,-79.5331206,47709,20,0.941094826
440000,449900,3,0,2,1300,1,Condo Apt,43.7500359,-79.5673777,30731,21,0.23735599
665000,629900,3,2,2,1300,3,Plex,43.7528844,-79.5640355,30731,21,0.180045061
1240000,1249000,4,0,4,4250,8,Detached,43.7550096,-79.5722187,30731,21,0.791741274
334000,369500,2,0,2,950,1,Condo Apt,43.7500359,-79.5673777,30731,21,0.23735599
475000,482000,2,0,2,950,1,Condo Townhouse,43.7576188,-79.5702926,30731,21,0.839329782
705000,699900,3,1,4,1750,2,Semi-Detached,43.763926,-79.5662596,30731,21,1.243965419
685000,699000,3,1,2,1750,2,Semi-Detached,43.7565016,-79.5643852,30731,21,0.420373918
344853,360000,2,0,2,950,1,Condo Apt,43.7500359,-79.5673777,30731,21,0.23735599
730000,749000,4,2,3,1750,5,Semi-Detached,43.7509667,-79.5628683,30731,21,0.140445626
348000,354000,2,0,2,1100,1,Condo Apt,43.7484132,-79.5674997,30731,21,0.339099585
675000,689900,3,1,4,1750,2,Semi-Detached,43.7625664,-79.5647851,30731,21,1.067591295
325800,325000,2,0,2,950,1,Condo Apt,43.7500359,-79.5673777,30731,21,0.23735599
695000,699000,3,2,2,1300,3,Semi-Detached,43.75688,-79.5653926,30731,21,0.499164658
650000,599000,3,2,2,1300,2,Semi-Detached,43.7534867,-79.5608928,30731,21,0.082931597
342000,359000,3,0,2,1300,1,Condo Apt,43.7484132,-79.5674997,30731,21,0.339099585
755000,778000,3,1,2,1750,3,Semi-Detached,43.7644024,-79.5681653,30731,21,1.34505859
719900,719900,3,1,2,1750,2,Semi-Detached,43.7553042,-79.5609367,30731,21,0.245161641
690000,699000,3,1,4,1750,2,Semi-Detached,43.7629073,-79.565645,30731,21,1.121454745
485000,489990,2,0,2,1100,2,Condo Townhouse,43.7576188,-79.5702926,30731,21,0.839329782
1040000,1089000,3,1,4,2750,5,Detached,43.7580071,-79.5792637,30731,21,0.828826183
330000,289900,3,0,2,1100,1,Condo Apt,43.7500359,-79.5673777,30731,21,0.23735599
790000,799000,4,3,5,1750,4,Semi-Detached,43.745088,-79.5589172,29528,22,0.758614098
520000,529900,4,0,3,1300,1,Condo Townhouse,43.7471275,-79.5647339,29528,22,0.383226355
490000,519000,3,0,3,1300,1,Condo Townhouse,43.7468735,-79.5632977,29528,22,0.422807416
280000,289900,2,0,1,950,1,Condo Apt,43.7491874,-79.5427005,29528,22,0.258401066
825000,899000,3,1,3,1300,4,Detached,43.7448492,-79.5615513,29528,22,0.679614903
250000,237900,2,0,1,950,1,Condo Apt,43.7491874,-79.5427005,29528,22,0.258401066
417000,419000,2,1,2,950,1,Condo Townhouse,43.7473076,-79.5635791,29528,22,0.370768353
670000,679000,3,1,2,1300,4,Semi-Detached,43.7412546,-79.5374023,29528,22,0.442697088
220000,239900,2,0,1,850,1,Condo Apt,43.7491874,-79.5427005,29528,22,0.258401066
399000,399900,2,0,1,750,1,Condo Townhouse,43.7471353,-79.5645529,29528,22,0.3819983
472000,479000,3,0,3,1300,1,Condo Townhouse,43.7456181,-79.5632178,29528,22,0.560548463
420000,379900,2,1,2,850,1,Condo Townhouse,43.7471275,-79.5647339,29528,22,0.383226355
658000,689500,3,0,2,1750,1,Semi-Detached,43.7474227,-79.5597513,29528,22,0.5200053
410000,412888,2,0,1,750,1,Condo Townhouse,43.7468735,-79.5632977,29528,22,0.422807416
325000,340000,3,0,2,1300,1,Condo Apt,43.7491874,-79.5427005,29528,22,0.258401066
338000,335000,1,0,1,650,1,Condo Townhouse,43.7471715,-79.5644385,29528,22,0.378034778
425000,435000,2,1,1,1100,1,Condo Townhouse,43.7471066,-79.5648826,29528,22,0.386253108
775000,749900,3,1,4,1300,5,Semi-Detached,43.7419208,-79.5375011,29528,22,0.480904873
418000,419000,2,0,1,950,1,Condo Townhouse,43.7456181,-79.5632178,29528,22,0.560548463
710000,649900,4,1,2,1750,6,Semi-Detached,43.7394905,-79.5455698,29528,22,0.290009986
630000,639777,3,0,2,1300,1,Semi-Detached,43.7479094,-79.5429533,29528,22,0.28809351
330000,339800,1,0,1,550,1,Condo Townhouse,43.7473076,-79.5635791,29528,22,0.370768353
328786,344786,1,0,1,550,1,Condo Townhouse,43.7473076,-79.5635791,29528,22,0.370768353
220000,223900,2,0,1,850,1,Comm Element Condo,43.7491874,-79.5427005,29528,22,0.258401066
405000,399000,2,0,1,750,1,Condo Townhouse,43.7473076,-79.5635791,29528,22,0.370768353
215000,194900,1,0,1,650,1,Comm Element Condo,43.7491874,-79.5427005,29528,22,0.258401066
229000,229000,2,0,1,1100,1,Condo Apt,43.7491874,-79.5427005,29528,22,0.258401066
770000,799900,3,3,4,1300,5,Semi-Detached,43.7470241,-79.5517398,29528,22,0.398145531
470000,474900,3,0,3,1300,1,Condo Townhouse,43.7471491,-79.5644917,29528,22,0.380468378
610000,599900,4,0,2,1300,1,Semi-Detached,43.7399306,-79.5419802,29528,22,0.093815194
415000,418000,3,0,3,1300,1,Condo Townhouse,43.7471353,-79.5645529,29528,22,0.3819983
398000,399900,2,1,2,850,1,Condo Townhouse,43.7468735,-79.5632977,29528,22,0.422807416
459900,459900,3,0,2,1100,1,Condo Apt,43.7323456,-79.5369412,39003,23,0.853175212
487500,499800,2,0,2,950,1,Condo Townhouse,43.7338126,-79.5351847,39003,23,0.803725525
980000,999000,5,0,5,2750,3,Detached,43.7302964,-79.5349357,39003,23,1.130903804
499000,499999,2,0,2,850,1,Condo Townhouse,43.7337696,-79.5344885,39003,23,0.846432679
480000,485000,2,0,2,950,1,Condo Townhouse,43.7337696,-79.5344885,39003,23,0.846432679
328000,349800,1,0,1,650,1,Condo Townhouse,43.7312363,-79.5317853,39003,23,1.199874541
960000,999000,4,0,3,2750,2,Detached,43.729389,-79.533472,39003,23,1.249438814
795000,849000,2,1,2,1300,4,Detached,43.7072238,-79.5197476,39003,23,0.528524674
832000,838800,3,2,4,1750,7,Detached,43.7173424,-79.5326596,39003,23,1.310285375
778500,775000,3,1,4,2250,2,Semi-Detached,43.7314137,-79.5331351,39003,23,1.112800659
360000,330000,2,0,2,950,1,Condo Apt,43.7323456,-79.5369412,39003,23,0.853175212
790000,799000,3,0,2,900,6,Detached,43.7102581,-79.5189131,39003,23,0.210735866
1100000,1199000,4,1,5,2750,5,Detached,43.7174419,-79.5334005,39003,23,1.368732204
389000,389999,2,0,2,950,1,Condo Apt,43.7323456,-79.5369412,39003,23,0.853175212
370000,379900,1,0,1,550,1,Condo Townhouse,43.7343312,-79.5344579,39003,23,0.805983713
999000,989000,4,1,4,3250,4,Detached,43.7098521,-79.5233284,39003,23,0.486530137
376500,379900,1,0,1,550,1,Condo Townhouse,43.7343312,-79.5344579,39003,23,0.805983713
380000,349900,1,0,1,550,1,Condo Townhouse,43.7347138,-79.5334647,39003,23,0.842789248
509000,529900,2,0,2,1100,1,Condo Townhouse,43.7343312,-79.5344579,39003,23,0.805983713
367500,369900,1,0,1,550,1,Condo Townhouse,43.7343312,-79.5344579,39003,23,0.805983713
832000,839000,3,1,4,2250,2,Semi-Detached,43.7317485,-79.5344821,39003,23,1.016282263
988000,989900,3,3,2,1750,2,Detached,43.7099026,-79.5262917,39003,23,0.701103035
355000,379900,1,0,1,950,1,Condo Apt,43.7323456,-79.5369412,39003,23,0.853175212
965000,949000,3,1,3,1750,4,Detached,43.7109666,-79.5218003,39003,23,0.320789467
1070000,1139000,4,0,3,2250,1,Detached,43.729202,-79.534341,39003,23,1.177499487
440000,437000,2,0,1,850,1,Condo Townhouse,43.7320548,-79.5320692,39003,23,1.118995581
820000,858900,3,0,2,1750,4,Detached,43.7237994,-79.5359036,39003,23,1.145802716
439900,439900,2,0,1,750,2,Condo Townhouse,43.7318837,-79.531935,39003,23,1.140025443
439000,439900,2,0,1,850,1,Condo Townhouse,43.7320548,-79.5320692,39003,23,1.118995581
428000,429988,2,0,1,750,1,Condo Townhouse,43.7318837,-79.531935,39003,23,1.140025443
352000,379000,2,0,3,1300,1,Condo Apt,43.7323456,-79.5369412,39003,23,0.853175212
840000,879000,4,0,2,1750,3,Detached,43.7196501,-79.5416179,39003,23,0.848830874
375000,392499,1,0,1,550,1,Condo Townhouse,43.7343312,-79.5344579,39003,23,0.805983713
428000,438990,2,0,1,950,1,Condo Townhouse,43.7315054,-79.5318472,39003,23,1.174836119
488000,499900,2,0,2,950,1,Condo Townhouse,43.7338126,-79.5351847,39003,23,0.803725525
785000,789900,3,1,4,2250,2,Semi-Detached,43.729967,-79.534266,39003,23,1.190045823
835000,849900,3,1,4,2250,2,Semi-Detached,43.7312967,-79.5323015,39003,23,1.166719486
466000,474000,2,0,2,950,1,Condo Townhouse,43.7337696,-79.5344885,39003,23,0.846432679
535000,534900,2,0,2,1100,1,Condo Townhouse,43.7337696,-79.5344885,39003,23,0.846432679
465000,469000,3,1,2,1300,1,Condo Townhouse,43.7634094,-79.5209225,25989,24,0.107048981
525000,529900,3,2,3,1300,1,Condo Townhouse,43.7637791,-79.520739,25989,24,0.077151569
668800,699900,3,0,2,1300,4,Detached,43.7640072,-79.5242934,25989,24,0.241455917
109900,109900,2,0,1,750,1,Condo Apt,43.7693238,-79.5197725,25989,24,0.200636294
799000,779900,3,1,3,2750,4,Semi-Detached,43.766542,-79.5299983,25989,24,0.574099807
465000,499900,3,1,3,1300,1,Condo Townhouse,43.7667879,-79.512643,25989,24,0.378517626
525000,528000,4,0,3,1300,1,Condo Townhouse,43.7637791,-79.520739,25989,24,0.077151569
320000,319000,2,0,1,950,1,Condo Townhouse,43.7598453,-79.5088297,25989,24,0.484333277
109000,109000,2,0,1,850,1,Condo Apt,43.7693238,-79.5197725,25989,24,0.200636294
103000,104900,2,0,1,850,1,Condo Apt,43.7693238,-79.5197725,25989,24,0.200636294
146000,145000,3,0,2,1300,1,Condo Apt,43.7693238,-79.5197725,25989,24,0.200636294
309700,309700,2,0,1,950,2,Condo Apt,43.7673739,-79.5124519,25989,24,0.386467721
295000,295000,2,0,1,850,1,Condo Apt,43.7598453,-79.5088297,25989,24,0.484333277
315000,299000,2,0,1,950,1,Condo Apt,43.7598453,-79.5088297,25989,24,0.484333277
